x,y
1089876,1727877
1090499,1727897
1093149,1718377
1077947,1664007
1075568,1664417
1076225,1664079
1078836,1673384
1077949,1670589
1075399,1664832
1042227,1643075
1036067,1650400
1036029,1649403
1022971,1675069
1042881,1701004
1020781,1724385
1020169,1724838
1020581,1724964
1021016,1725063
1036718,1743025
1037990,1744389
1037725,1743289
1060741,1730381
1059897,1730449
905684,1497337
906726,1499523
921939,1497877
905034,1499963
906817,1501066
906187,1500219
909818,1501404
910869,1502139
909953,1501160
913129,1473438
912630,1473348
907409,1473864
912496,1473885
954337,1952412
954924,1952444
956200,1952519
955992,1952524
957244,1952739
956661,1952544
953811,1953031
955964,1954132
957863,1952999
956042,1953101
954621,1953154
956783,1950706
953103,1951238
953302,1951271
953804,1951753
954726,1951986
957249,1952344
955657,1952038
954311,1951919
954247,1951369
953696,1951372
952449,1947147
952745,1947580
955706,1948544
953379,1949312
954666,1948901
955438,1948474
960630,1948788
956810,1949198
960076,1949131
959716,1950370
958998,1949509
959102,1951209
958823,1951103
959916,1952168
959499,1951871
959066,1951951
958919,1951457
962483,1948888
963705,1948830
963217,1948633
961848,1949136
963860,1950169
961758,1949876
963652,1950540
962783,1950776
962362,1951189
962867,1950970
965056,1949605
963377,1949629
962346,1949757
961504,1949296
962085,1949075
962174,1952610
958541,1953248
959179,1952695
961882,1953331
961209,1955309
960789,1954605
959243,1954236
960404,1954117
959229,1953298
959598,1953413
963650,1953554
962890,1953628
962934,1954753
962932,1954227
963637,1955380
962888,1955895
964273,1955573
964731,1955682
964654,1955215
962812,1955107
957001,1954801
957435,1954383
959449,1955788
959069,1954839
957311,1954905
959006,1956017
960910,1956927
956742,1956697
956529,1957159
960193,1957220
959642,1956087
958708,1956101
958108,1956159
958541,1957134
958559,1956767
958500,1957602
958224,1958648
957500,1958501
957730,1957893
957995,1959144
958132,1959939
958885,1959664
957937,1959678
957879,1960518
958294,1960123
957469,1958967
958635,1960518
958314,1961195
959097,1961412
960704,1960802
958848,1960892
959253,1961752
960028,1962674
959663,1962689
959788,1963615
959963,1965446
959921,1964672
959680,1962896
959327,1962020
960585,1961580
963579,1958098
962548,1957668
962821,1957801
961897,1959685
960772,1964384
960532,1962558
962567,1959994
961303,1959219
947182,1953379
947544,1953607
945897,1954358
948531,1954666
948266,1954980
950157,1955860
948461,1956059
949370,1956041
949802,1956759
949946,1956570
948697,1955785
948454,1955696
948579,1957037
949655,1956979
949551,1957116
949081,1957675
948809,1957707
948755,1959162
948879,1957954
950225,1950819
950710,1951531
952869,1951965
949559,1951796
950770,1951212
950128,1951348
950581,1951235
949336,1953060
950227,1953771
950983,1954462
951296,1954100
951180,1954223
951631,1955293
950736,1954742
948077,1953649
949698,1952036
951279,1949237
951516,1949534
950208,1950781
949132,1951019
948020,1951971
948895,1950797
948883,1950314
948145,1950133
942720,1947140
941647,1946642
944750,1948045
940659,1948722
943842,1947618
942340,1948107
943830,1950420
941390,1950052
938824,1951613
942806,1950924
942661,1950619
947019,1942783
945539,1943641
946324,1943663
946498,1943757
946336,1944430
941724,1944162
945192,1945053
945694,1945492
944459,1944587
947670,1939276
947209,1937884
947388,1940157
947303,1940550
947187,1940776
946762,1940416
946975,1939673
946506,1940973
947159,1941465
945469,1941303
946791,1941526
946752,1941320
944890,1943122
945961,1942313
945264,1942045
947264,1942067
946711,1940974
947087,1940970
946763,1943338
946588,1943838
946709,1946142
947233,1946375
947936,1945353
947090,1945453
949499,1946586
947560,1946525
948521,1947065
946588,1947082
946371,1948003
946800,1948687
947468,1947539
947953,1947540
948463,1946593
948068,1946748
954187,1943019
953970,1942929
949446,1944569
951618,1944387
949793,1944694
951913,1946179
953647,1945105
954020,1944872
951200,1945035
949949,1941515
952788,1942010
951561,1942288
951864,1942465
950088,1941826
949324,1942892
949520,1943231
949571,1942926
948225,1942664
951409,1942615
951647,1942641
951039,1942660
959011,1940316
959577,1940785
956948,1942495
958404,1942863
958136,1944565
956801,1942873
956067,1944946
957935,1945108
955707,1945722
957601,1945814
956591,1945441
957664,1945025
956719,1945160
955914,1945206
965189,1941877
964812,1943198
958290,1944416
959076,1944710
957889,1945450
958004,1945127
959399,1943784
957569,1946430
958815,1947868
959279,1947172
960012,1947304
958300,1946798
960862,1946852
960523,1946072
958534,1946172
961128,1946213
967048,1941896
966507,1943352
965891,1944322
966285,1943766
965458,1943448
965528,1944802
967127,1944814
962081,1945786
963132,1945864
962734,1945930
966189,1947441
965457,1946236
964463,1946388
963594,1945094
965284,1945180
968077,1948396
967499,1948577
967714,1948480
968325,1949133
968518,1950224
966729,1948897
967123,1949059
966829,1949171
967739,1948679
967196,1948680
967013,1948782
1138649,1679725
1139849,1680728
1139665,1680803
1139647,1680134
1139999,1680186
1140080,1679969
1140000,1679736
1139186,1679677
1138977,1679337
1139950,1679183
1139245,1679173
1138433,1676959
1138763,1677151
1138913,1678604
1138918,1678944
1138537,1679775
1138665,1680676
1137644,1680429
1137796,1680574
1138362,1680444
1138113,1680411
1138222,1679406
1138478,1679346
1140365,1681129
1140205,1680829
1140204,1681352
1140355,1681922
1141968,1682699
1141652,1682348
1141221,1682200
1140939,1681600
1140210,1681651
1140531,1681530
1142069,1683242
1142169,1683925
1141771,1684059
1141798,1683775
1142068,1683749
1141775,1683454
1142434,1683553
1142071,1683528
1140931,1682840
1141503,1683059
1142975,1676586
1143167,1677125
1140493,1677850
1142995,1676722
1140106,1678733
1142452,1678977
1140908,1678463
1140131,1678387
1140257,1678566
1142606,1684932
1139557,1685360
1142011,1685482
1142036,1685037
1142282,1686265
1143078,1687531
1143311,1687860
1142473,1686486
1142007,1685797
1141225,1685782
1141608,1685802
1145383,1690381
1146522,1690040
1144662,1690646
1145496,1690682
1144289,1690726
1143425,1691147
1142891,1691398
1143139,1691285
1145847,1691300
1144014,1691400
1143686,1691823
1143690,1691035
1145765,1691081
1145048,1682823
1144205,1683307
1146750,1683469
1143254,1683502
1146240,1683904
1145813,1683656
1144603,1683335
1145100,1683369
1137092,1690299
1136393,1690589
1136505,1691441
1136806,1691521
1136201,1691106
1136924,1691038
1136986,1691216
1137373,1692153
1137350,1693071
1139923,1691926
1137602,1696027
1137768,1694860
1137743,1694282
1137497,1694354
1137471,1691790
1137030,1691552
1137230,1691628
1149386,1686470
1148332,1686971
1151904,1686972
1149596,1686650
1147298,1689907
1148229,1689706
1147378,1692570
1149287,1687159
1134233,1677665
1134697,1677349
1136148,1678925
1137178,1677957
1136093,1679355
1133132,1679157
1135539,1679229
1133393,1679974
1132963,1680942
1133581,1680477
1133833,1679955
1134569,1679466
1144612,1694005
1144916,1695725
1144837,1695973
1146127,1692196
1129407,1680844
1125965,1677972
1145001,1687716
1144056,1687800
1143518,1688237
1143256,1688536
1143702,1688521
1146895,1688890
1145081,1689322
1143264,1689271
1143811,1690140
1146324,1689494
1143866,1689618
1144622,1689633
1146330,1688859
1143970,1688966
1146514,1684196
1146676,1684700
1146758,1685119
1147205,1685314
1146938,1685855
1148069,1686113
1147652,1686035
1147548,1685883
1146972,1686184
1146862,1685582
1147882,1685688
1147599,1685582
1147366,1685613
1147485,1687762
1146386,1687822
1146526,1687436
1147147,1688513
1147514,1687298
1147536,1687093
1147092,1686981
1146987,1686395
1133453,1682838
1134142,1682789
1133809,1682254
1135158,1684010
1133845,1684293
1137685,1685032
1135666,1684835
1135142,1686428
1135236,1686226
1155922,1696157
1152761,1704526
1156170,1695689
1097775,1762778
1100015,1763388
1099575,1763534
1097714,1764309
1098645,1764363
1099672,1764184
1100278,1764678
1098835,1764825
1098223,1764980
1097664,1765095
1099703,1764581
1099405,1764687
1099129,1763670
1097692,1763698
1098440,1763813
1099294,1763938
1100857,1764796
1100967,1764064
1101903,1765073
1101656,1765011
1102959,1766259
1103212,1766766
1103093,1766502
1102265,1766006
1094924,1762641
1096673,1763914
1096765,1763472
1095360,1763495
1095468,1762968
1094801,1765211
1096695,1764920
1095229,1764612
1096698,1764519
1095662,1766250
1096857,1765819
1095413,1765894
1095204,1765206
1096725,1765299
1095231,1764277
1095583,1764334
1095391,1760367
1095526,1760633
1097550,1760974
1099904,1761110
1097246,1760809
1096149,1760817
1096369,1761684
1099705,1761801
1097767,1762722
1097021,1763119
1097777,1762348
1098465,1761531
1099182,1761476
1099467,1766274
1099327,1766089
1100102,1766778
1094401,1769819
1095177,1771077
1095956,1772443
1093879,1771302
1094470,1770380
1094607,1769032
1102915,1758889
1100118,1759749
1101460,1759842
1108824,1761123
1107322,1761300
1102762,1763079
1100602,1763127
1100908,1763139
1101503,1760957
1100437,1761043
1100863,1761011
1092999,1759338
1093671,1761685
1093099,1760582
1093644,1760645
1094724,1760200
1089580,1762997
1094646,1762475
1091710,1762044
1093072,1761916
1090285,1756846
1089983,1764434
1088966,1764626
1088355,1764731
1087044,1762934
922556,1939299
923599,1940925
922805,1939725
910290,1944483
909827,1944265
921833,1942174
923399,1940971
923372,1942300
924385,1942170
925625,1942957
924664,1942749
922953,1942736
924471,1942750
927253,1938115
923153,1939436
927439,1939094
923563,1940116
927458,1939489
926376,1939542
923788,1940500
924203,1940667
928035,1940814
924464,1941204
927534,1940798
926570,1940831
924044,1940433
926855,1940537
928323,1940230
924842,1933388
926700,1933452
927040,1935261
927333,1934161
926375,1936130
928676,1935718
925452,1936834
925978,1936750
929443,1938052
924490,1937221
929059,1936306
928626,1936300
927709,1936428
926494,1936559
931346,1933834
930681,1936173
929794,1938046
930949,1939935
931036,1940500
929941,1941174
930535,1940805
930880,1939140
929898,1939246
929283,1941314
933956,1942984
933436,1943100
929967,1943344
931872,1943404
931239,1944651
929601,1945801
931254,1947354
932061,1945582
931119,1945639
931567,1945612
930866,1943833
931347,1943852
931262,1947625
932260,1947921
931320,1948988
932328,1948589
931828,1949603
931363,1949612
931316,1948229
932306,1948365
926874,1945549
927200,1947584
914601,1959096
911087,1971751
910576,1972385
947378,1682432
947266,1682663
946765,1683309
946627,1683452
947428,1682847
946757,1684020
947137,1685631
947216,1685264
946327,1684382
946704,1684487
948245,1684527
947224,1684513
948301,1683791
947870,1683675
941642,1680803
939123,1682968
941611,1682443
943029,1683202
943234,1684247
942568,1684215
941321,1685013
943263,1685237
943834,1685292
941344,1685429
942012,1685384
943886,1684403
941128,1684445
941312,1684135
945116,1680163
943242,1678318
946263,1682271
945214,1680465
945671,1683351
944550,1683375
945364,1682252
945591,1684607
944314,1685321
944989,1686355
944375,1686563
943951,1686475
942305,1690286
945247,1688195
942935,1687533
943637,1687468
943509,1686991
935743,1683167
941111,1691576
938894,1688580
937036,1685889
996082,1813271
993107,1816146
993909,1816685
994414,1816909
993969,1817909
994806,1817076
993925,1814954
990257,1813284
994149,1812864
991528,1813671
993363,1813299
990812,1813469
990995,1814447
992448,1815479
990874,1815182
993482,1814650
991618,1814407
991376,1814541
993068,1813914
992162,1813905
991895,1813807
990042,1816003
991180,1816401
989242,1816371
988895,1816894
991190,1816838
990110,1816851
989818,1817791
991125,1817798
989189,1817810
990147,1817813
987769,1817889
987802,1817451
988280,1817253
989056,1817133
984053,1811403
986367,1816788
985764,1817381
984749,1817368
985970,1817975
984889,1817695
985468,1818566
990438,1819665
983662,1821116
989196,1819723
984155,1818842
984486,1818827
983661,1818855
983137,1822056
982523,1818132
992456,1816762
995035,1817579
991514,1817706
994533,1818621
991425,1827462
992044,1820012
992848,1819527
993873,1818236
992402,1817914
991783,1817828
993257,1817954
993448,1817938
1165624,1730712
1163993,1730433
1163956,1730090
1164974,1730073
1166388,1731358
1166629,1732498
1166903,1733030
1164331,1728419
1163908,1729582
1166977,1726126
1174417,1722744
1174768,1723596
1174296,1724232
1174867,1724043
1175250,1726988
1174361,1728765
1174696,1728720
1175271,1727436
1174627,1725399
1172105,1726701
1168380,1729703
1168192,1733186
1167635,1738173
1168636,1732096
1168630,1730581
1147393,1730999
978331,1833432
976801,1833854
977599,1834446
982549,1845047
956953,1921284
953014,1921453
955786,1921329
958232,1921556
955138,1921863
957392,1921618
955985,1921422
957132,1921898
956099,1922940
955867,1923099
956519,1922627
955497,1922621
955338,1922471
954627,1924611
955281,1923416
956936,1922150
953141,1922288
955463,1922208
958530,1916532
957318,1916890
957618,1917607
956936,1917173
956662,1917329
952945,1920735
953319,1920414
955300,1918195
953301,1917993
958456,1918164
957770,1917998
958492,1918193
957176,1919940
959079,1920561
955570,1919077
955752,1918779
958086,1918928
956016,1918859
960157,1916407
962388,1916626
961532,1916478
961091,1916455
959349,1917064
961972,1917031
958662,1918785
961109,1918466
959878,1919508
960009,1921883
959849,1921566
962360,1917530
964789,1935966
967153,1937251
968543,1937909
967085,1937881
